,Unnamed: 0,client_id,gender,birth_date,create_date,nonresident_flag,city,contract_sum,product_category_name,card_id,card_type_name,start_date,fact_close_date,purchase_sum,purchase_count,current_balance_avg_sum,current_balance_sum,current_debit_turn_sum,current_credit_turn_sum,card_type
128,81068,85c09522c7b3657088389c7558bc6eab,Ж,2002,2012-12-24,R,Москва,600,Договор на текущий счет для дебетовой карты,140cbd3733b3abf38adaecbbcc1ddbdc,VISA Classic,2019,2020,10900,22,68600,9100,1010900,1009000,dc
129,2731,e215e8208c143e0ba72ab7cc3be42789,Ж,1997,2020-01-27,N,Москва,14000,Договор на текущий счет для дебетовой карты,caf5957e52fbd95980a9408e3964ce8b,VISA Classic Light,2020,-1,4400,12,8800,14000,15100,29100,dc
130,2732,28fb1a2276d1bb12a2dd5fd9a8836fa2,М,1983,2018-12-14,N,Смоленск,0,Договор на текущий счет для дебетовой карты,8c8b5af7738e3d0fa27b75d981ff8f6e,VISA Classic Light,2020,2021,8200,33,8500,200,21600,18300,dc
131,2733,d4b2adaafe517488fdfc90fe768967d9,М,1987,2020-06-16,R,Приютово,0,Договор на текущий счет для дебетовой карты,72cbda78f05dc46bf391823472e3e1f3,Visa Platinum Rewards,2020,2021,2300,11,400,200,2300,2400,dc
132,43703,eec6354ea4ec5333fd33d8b2e338b327,М,1959,2018-11-21,R,Омск,0,Договор на текущий счет для дебетовой карты,dac727d023121caede3898421704dfbf,МИР Debit,2021,-1,15500,17,7400,4000,95500,95400,dc
133,43704,eec6354ea4ec5333fd33d8b2e338b327,М,1959,2018-11-21,R,Омск,0,Договор на текущий счет для дебетовой карты,48a5d04d42f4ee4a8b7cb23a46285f92,VISA Classic,2018,-1,15500,17,7400,4000,95500,95400,dc
134,178013,676021ed13a390e75894069fdd950cff,М,1975,2012-07-30,R,Брянск,0,Договор на текущий счет для дебетовой карты,78186f5409413c9b38e48baa2e8fb2cc,Priority Pass,2020,-1,0,0,36500,70500,143400,213900,dc
135,178014,676021ed13a390e75894069fdd950cff,М,1975,2012-07-30,R,Брянск,0,Договор на текущий счет для дебетовой карты,518c05557c887fefe80e81a7e8bb354b,VISA Infinite,2020,-1,0,0,36500,70500,143400,213900,dc
136,173281,1d3924c7e965d6acc8fd87b545852c53,М,1963,2017-11-22,N,Смоленск,0,Договор на текущий счет для дебетовой карты,d6703e1c23e07287fc7fa308cff6c1c9,VISA Classic Light,2017,2021,19000,18,31700,28500,154100,154800,dc
137,173282,1d3924c7e965d6acc8fd87b545852c53,М,1963,2017-11-22,N,Смоленск,0,Договор на текущий счет для дебетовой карты,c726a13b1353e54a5d2fdb616264baff,VISA Classic Light,2020,-1,19000,18,31700,28500,154100,154800,dc
138,2745,5ac96f65185cc68afb0fb96de2ecdffc,М,1973,2020-06-05,R,Кемерово,0,Договор на текущий счет для дебетовой карты,53c59a060f603369e5f9093b7b8fa18b,,-1,-1,0,0,0,0,0,0,dc
139,256662,03ea15e9ed2cf1581a31bad985eec39f,М,1967,2006-10-21,R,Екатеринбург,0,Договор на текущий счет для дебетовой карты,4c55c6ca3f6f55bec1e31ab99375fed5,Visa Platinum Rewards,2019,-1,18600,10,899500,12400,1218600,12500,dc
140,67275,9c4f157fc00bc2d38248fdbcd2b844ea,Ж,2003,2019-09-23,R,Туапсе,0,Договор на текущий счет для дебетовой карты,d6f12bb66e3f3dc8edf4c29a2e654296,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,3200,3,500,1400,3200,2000,dc
141,2748,28517ac21140a333d48d0f9c40fc815e,Ж,1965,1999-01-01,R,Чишмы,0,Договор на текущий счет для дебетовой карты,9f55fa1fa255c06416a24a5d2b145330,,-1,-1,0,0,0,0,0,0,dc
142,2749,a93a8fe9ec2e30f8eb1ddfc28d9e0ba0,Ж,1989,2010-04-08,R,Уфа,100,Договор на текущий счет для дебетовой карты,79684d0055b157647548927e0e14ef48,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,25400,49,6500,20000,33800,50100,dc
143,135700,87e9ad08500d53a58e595c284013deb2,Ж,1960,2009-01-01,R,Уфа,0,Договор на текущий счет для дебетовой карты,a7d52f3e9898aed5674fc8b5ac2cc3f9,Eurocard/MasterCard World,2019,-1,17600,11,100,400,390500,390900,cc
144,55274,73937137a7eae30413839d2c5b360ee7,Ж,1961,2007-08-15,R,Раевский,0,Договор на текущий счет для дебетовой карты,22630e6db95ef2eccf7dbe523dae1e73,Eurocard/MasterCard World,2020,-1,43600,17,0,0,84600,84600,cc
145,242746,6cd5237a7b14758870d57db822ca82d9,М,1981,2019-08-22,R,Колпино,0,Договор на текущий счет для дебетовой карты,166655bcce1fc79c4c93cfa08d07ad66,VISA Classic Light,2019,-1,0,0,2500,500,352200,352000,dc
146,215009,6eb6508bdd2b209b9e0ac510fef805ae,Ж,1994,2015-09-16,R,Краснодар,0,Договор на текущий счет для дебетовой карты,1a7eaa259a4915ff15c71bb2aa7c8536,Visa Platinum Rewards,2020,2021,0,0,0,0,70000,70000,dc
147,244507,3cda6e017ef57808b7841adb2969b400,М,1976,2016-06-22,N,Москва,0,Договор на текущий счет для дебетовой карты,1edaf01b7f0ee3b5cd949545d0600164,MasterCard Electronic,2019,2021,0,0,2400,0,84300,84000,dc
148,244508,3cda6e017ef57808b7841adb2969b400,М,1976,2016-06-22,N,Москва,0,Договор на текущий счет для дебетовой карты,25729ef0b544f26ac31a499984fda713,MasterCard Electronic,2021,-1,0,0,2400,0,84300,84000,dc
149,2760,73c430ad9feb9b3b98d38bb52fcbb56b,Ж,1970,2010-11-11,R,Ишимбай,0,Договор на текущий счет для дебетовой карты,77397e4ee577fc4dc453384c9787dfdb,"Дебет карта ПС МИР ""Бюджетная""",2017,2020,0,0,0,0,0,0,dc
150,214771,4353ea0e6ae3ac36ebcebac8a786972f,М,1962,2019-06-14,R,Юрга,0,Договор на текущий счет для дебетовой карты,7fc7b4f2f64354d8618961703098d294,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,700,1,7700,0,53700,50000,dc
151,281784,9bdf692052290a39c0ad746dc0b9d1b0,Ж,1960,2015-11-11,R,Невинномысск,600,Договор на текущий счет для дебетовой карты,65cfda2cc5f2189858cb185a8e72265d,VISA Classic,2018,2019,0,0,1600,0,50000,50000,dc
152,253465,00c1c8c87637c97f195ef15ebfee0e37,Ж,1965,2012-05-04,R,Дюртюли,0,Договор на текущий счет для дебетовой карты,d31107a5702832e174c41539ea3b1f3f,МИР Debit,2018,2021,7500,21,6000,1400,218500,213000,dc
153,253466,00c1c8c87637c97f195ef15ebfee0e37,Ж,1965,2012-05-04,R,Дюртюли,0,Договор на текущий счет для дебетовой карты,558e6a34ad410c1330759fd8e1933b2f,МИР Debit,2021,-1,7500,21,6000,1400,218500,213000,dc
154,51620,dd4b4b4d1c2accfb48f0fa23068acece,Ж,1994,2012-11-12,R,Уфа,0,Договор на текущий счет для дебетовой карты,278cd837e2648420969fc15274ba82c8,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,0,0,89000,91000,100000,104400,dc
155,176931,9c91207b704551e8b60e23e673594d71,Ж,1997,2017-07-20,R,Уфа,0,Договор на текущий счет для дебетовой карты,127311175ce8b9675610911680c45ad9,"Дебет карта ПС МИР ""Бюджетная""",2020,-1,1300,3,2400,64000,102000,165800,dc
156,176932,9c91207b704551e8b60e23e673594d71,Ж,1997,2017-07-20,R,Уфа,0,Договор на текущий счет для дебетовой карты,ace0cc3437ef21edd4d870f314c826ba,"Дебет карта ПС МИР ""Бюджетная""",2018,2021,1300,3,2400,64000,102000,165800,dc
157,176933,9c91207b704551e8b60e23e673594d71,Ж,1997,2017-07-20,R,Уфа,0,Договор на текущий счет для дебетовой карты,9fa1ab863a0fc3d900eb2c47719e4b32,МИР Debit,2017,2021,1300,3,2400,64000,102000,165800,dc
158,2775,c6de1afa4195607ffb770cacbefd8ae8,М,1979,2020-01-23,R,Вологда,0,Договор на текущий счет для дебетовой карты,1f0d98b1e8e25bfb18e1b0648f20e8ea,,-1,-1,0,0,0,0,0,0,dc
159,2776,0734475ad3fe56a121566b6ca38c8448,М,1996,2018-10-10,R,Москва,0,Договор на текущий счет для дебетовой карты,eac8ce7f4466ba52f7b3166c20bfeaff,VISA Gold,2018,2020,0,0,0,0,0,0,dc
160,2777,052099fc60fbf3ca7530256d01cbb3e3,Ж,1975,2015-01-15,R,Октябрьский,0,Договор на текущий счет для дебетовой карты,d60031ea298fd01f495eb9f89d8b167e,МИР СКБ,2018,2022,0,0,0,0,0,0,dc
161,46961,edadcab15b8ca9053bd0136bd516ee01,М,1964,2007-08-14,R,,0,Договор на текущий счет для дебетовой карты,4a9de4f88a071f73f13f87d9ee6f14c2,VISA Classic,2019,-1,5800,22,9600,300,51200,44700,dc
162,2779,76955e49040624969e427cb14e7ca460,М,1997,2016-12-29,R,Вольск,0,Договор на текущий счет для дебетовой карты,3cd24c1c9fcb057591612ebd91e69740,,-1,-1,0,0,0,0,0,0,dc
163,43913,ca105666f7f04c44ced9af392e489203,Ж,1969,2016-10-17,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,bb7ea4afc354ca10e946483c08b18d04,Eurocard/MasterCard World,2018,2020,0,0,0,0,300,300,cc
164,2781,3cb877258e5f2be9f8c648436651c058,Ж,1983,2020-02-14,R,Владимир,0,Договор на текущий счет для дебетовой карты,ed765691ba38a681d8e9329d83f3fb37,,-1,-1,0,0,0,0,0,0,dc
165,16765,86222b3816a602166f71cdfd512ac6ba,М,1985,2019-10-02,R,Великий Новгород,0,Договор на текущий счет для дебетовой карты,b96c91504167ace875a1b128d40d867c,VISA Classic,2019,-1,4000,29,2000,0,50000,50000,dc
166,268195,52015233957a471eb34c0265e98594d9,М,1997,2019-09-05,R,Уфа,0,Договор на текущий счет для дебетовой карты,d05342196e19e6bd8882918a66c9beca,"Дебет карта ПС МИР ""Бюджетная""",2019,-1,200,1,0,0,36600,36400,dc
167,2784,5a85a849cddc3e1dea1b2dc956695370,М,1981,2004-05-31,R,Салават,14000,Кредитная карта,2b5ecf481267de591b3ba38e3c5841ea,,-1,-1,0,0,0,0,0,0,dc
168,2785,35cde957ffea5c9170141e44e81e8d8e,Ж,1975,2019-09-06,R,Москва,0,Договор на текущий счет для дебетовой карты,e72bb4c9e7e3544d1ff3f20f7ba2792a,,-1,-1,0,0,0,0,0,0,dc
169,151258,a467739f1224834c0ccbad344ac455f1,Ж,1958,2015-12-03,R,Рославль,0,Договор на текущий счет для дебетовой карты,24e44ffad65990f8a6e1a4ccc8c2dc67,MasterCard Electronic,2018,2021,0,0,0,0,2878000,2878000,dc
170,151259,a467739f1224834c0ccbad344ac455f1,Ж,1958,2015-12-03,R,Рославль,0,Договор на текущий счет для дебетовой карты,13df86fdbdcbd0393d8e5dc997d394e6,MasterCard Electronic,2021,-1,0,0,0,0,2878000,2878000,dc
171,2788,5ec6914bab80d1c817aa96c74b8cee79,Ж,1979,2018-09-03,R,Стерлитамак,0,Договор на текущий счет для дебетовой карты,19ad684cf44f8387ca20d67348b36aec,,-1,-1,0,0,0,0,0,0,dc
172,2789,33d4be2bd182e66a5d36441ff7573c1e,Ж,1984,2010-12-16,R,Октябрьский,250000,Кредитная карта,f92ff5d710788c1246ed2a4b993b61f1,,-1,-1,0,0,0,0,0,0,dc
173,11543,5807022cebbac1ac570afbdc350508fd,Ж,1991,2011-09-19,R,Верхнеяркеево,0,Договор на текущий счет для дебетовой карты,65b865dedf4e8e56d6518d134216f526,Eurocard/MasterCard World,2019,-1,19200,1,0,0,19500,19500,cc
174,117490,bc5e208dd78c118ef0567849149fdc1a,Ж,2002,2018-11-15,R,Новороссийск,0,Договор на текущий счет для дебетовой карты,1a6b176cec4fa137ddf94b9deca4db31,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,0,0,200,0,1400,700,dc
175,117491,bc5e208dd78c118ef0567849149fdc1a,Ж,2002,2018-11-15,R,Новороссийск,0,Договор на текущий счет для дебетовой карты,e2f3c33aca1437296fdafe17425ea8cf,МИР Debit,2018,-1,0,0,200,0,1400,700,dc
176,131497,1631ef10452331de67c209d852b25fc6,Ж,1983,2013-09-04,R,Уфа,0,Договор на текущий счет для дебетовой карты,5e3f1009af61c744f764ef00b9f602b6,Eurocard/MasterCard World,2020,-1,7600,19,0,0,16500,16500,cc
177,65537,58202f0393546a3f7439a44cf3c4064f,М,1963,2012-03-14,R,Иркутск,130000,Кредитная карта,fea8d6a8c014d7cdcd55ef4e94906441,,-1,-1,58500,96,0,0,124000,124000,dc
178,2798,d4c4db442f3c54ab56fb14261ab8c1ba,Ж,1964,2015-09-15,R,Ишимбай,0,Договор на текущий счет для дебетовой карты,7c403fc59f49240b367c18cd6f410038,VISA Classic Light,2019,2020,0,0,0,0,0,0,dc
179,2799,d4c4db442f3c54ab56fb14261ab8c1ba,Ж,1964,2015-09-15,R,Ишимбай,0,Договор на текущий счет для дебетовой карты,f10b38ee1eee055736f2da32b11e4514,VISA Classic Light,2016,2020,0,0,0,0,0,0,dc
180,2800,04e87ad6eac2366d25c2e4f1acd5ee26,Ж,1981,2012-06-01,R,Тюмень,0,Договор на текущий счет для дебетовой карты,8ebfcd7b7c5cf809876207732d7b5d88,МИР Debit,2020,2021,0,0,0,0,0,0,dc
181,11086,7bb00e68b8c5c3e38e5c49670b76a08d,Ж,1964,2015-11-09,R,Москва,0,Договор на текущий счет для дебетовой карты,7e9a5411acc196428b54dff14157849d,VISA Infinite,2017,2018,0,0,68600,7500,2686400,2640300,dc
182,11087,7bb00e68b8c5c3e38e5c49670b76a08d,Ж,1964,2015-11-09,R,Москва,0,Договор на текущий счет для дебетовой карты,e89b00de5e644b7b38ec54e64c550189,VISA Infinite,2017,2017,0,0,68600,7500,2686400,2640300,dc
183,11088,7bb00e68b8c5c3e38e5c49670b76a08d,Ж,1964,2015-11-09,R,Москва,0,Договор на текущий счет для дебетовой карты,1bb5b46780aabaeb4a992c3e5d306fe4,"Дебет карта ПС МИР ""Бюджетная""",2019,2021,0,0,68600,7500,2686400,2640300,dc
184,11089,7bb00e68b8c5c3e38e5c49670b76a08d,Ж,1964,2015-11-09,R,Москва,0,Договор на текущий счет для дебетовой карты,b1c5a8276bd21f0c165dae6ca2d53675,"Дебет карта ПС МИР ""Бюджетная""",2017,2018,0,0,68600,7500,2686400,2640300,dc
185,11090,7bb00e68b8c5c3e38e5c49670b76a08d,Ж,1964,2015-11-09,R,Москва,0,Договор на текущий счет для дебетовой карты,4b39a173e8c7d33bcd17239d7b7f957f,"Дебет карта ПС МИР ""Бюджетная""",2018,2020,0,0,68600,7500,2686400,2640300,dc
186,281947,09a6f5e06cfab718a55d440289c7e1e5,М,1971,2019-05-30,R,Тимашевск,0,Договор на текущий счет для дебетовой карты,84d73c5274f2e61a9acb8608577508c7,VISA Classic Light,2019,2021,51100,89,26700,43000,191200,221300,dc
187,281948,09a6f5e06cfab718a55d440289c7e1e5,М,1971,2019-05-30,R,Тимашевск,0,Договор на текущий счет для дебетовой карты,c1f5bf6342e8491d74099db07da6017d,VISA Classic Light,2021,-1,51100,89,26700,43000,191200,221300,dc
188,152864,5c1b248ec5be95a28a13ada51b92d8cd,М,1986,2019-08-21,R,Волгоград,0,Договор на текущий счет для дебетовой карты,edbf2b9ba5a244d1b135aa0da017f323,Eurocard/MasterCard Mass,2019,-1,500,1,2500,0,34300,34300,dc
189,178606,8eb794d6650bfb24c0c526fb1c62c6a4,М,2001,2016-09-29,R,Аскарово,0,Договор на текущий счет для дебетовой карты,f246187350394038e723cfb8b3348255,"Дебет карта ПС МИР ""Бюджетная""",2021,-1,2000,12,1100,0,30000,29600,dc
190,178607,8eb794d6650bfb24c0c526fb1c62c6a4,М,2001,2016-09-29,R,Аскарово,0,Договор на текущий счет для дебетовой карты,7559060716ea70cb8b87cf015f320980,"Дебет карта ПС МИР ""Бюджетная""",2019,2021,2000,12,1100,0,30000,29600,dc
191,2811,16b57de78c87581b71728c1301f1b991,М,1984,2007-12-17,R,Кропоткин,0,Договор на текущий счет для дебетовой карты,df7dc07814f65247ef1c5df1ae9f7915,Eurocard/MasterCard Mass,2015,2018,0,0,0,0,0,0,dc
192,2812,16b57de78c87581b71728c1301f1b991,М,1984,2007-12-17,R,Кропоткин,0,Договор на текущий счет для дебетовой карты,ed95451e2230dedeac0beebdd85f295c,VISA Classic Light,2018,2020,0,0,0,0,0,0,dc
193,153237,e02b07c86143152797506d6be769e2bb,М,1984,2016-10-17,R,Тюмень,200,Договор на текущий счет для дебетовой карты,367a2925820f1f4a7b276b1c3442879e,Eurocard/MasterCard Platinum,2021,-1,85500,19,29400,23900,553300,574500,dc
194,42374,2e0f9c4a3b3a07617220337c77652dad,М,1984,2020-06-17,R,Москва,0,Договор на текущий счет для дебетовой карты,be0bdd2f376dd3946478fd6f7b037887,Visa Platinum Rewards,2020,2021,1100,4,44100,0,759500,759500,dc
195,2822,b0a7d8b45ee9f8f3e40f2ab15f1a7d52,М,2001,2019-07-18,R,Уфа,300,Договор на текущий счет для дебетовой карты,9080c013941ee9493f860709ff85b7fd,VISA Classic Light,2019,2020,0,0,0,0,0,0,dc
